"pessoa_idade";"salario_ano";"propriedade_sit";"ano_trabalhado";"motivo_emprestimo";"pontuacao_emprestimos";"vl_total";"tx_juros";"inadimplencia";"tx_renda_divida";"hst_inadimplencia";"hst_primeiro_credito"
26;90000;"Hipotecada";3;"Educativo";"C";3200;13.22;"0";0.04;"0";4
25;0;"Hipotecada";9;"Pagamento de débitos";"A";17000;5.79;"0";0.0;"0";4
31;46300;"Hipotecada";16;"Pessoal";"A";7500;7.88;"0";0.16;"0";6
36;39600;"Hipotecada";17;"Educativo";"D";1800;14.09;"1";0.05;"1";17
25;57424;"Alugada";2;"Médico";"D";12000;15.31;"1";0.18;"0";4
31;72250;"Outros";6;"Médico";"F";25000;17.03;"1";0.29;"1";5
23;43000;"-";1;"Pessoal";"A";12000;0.0;"0";0.0;"1";12
28;62496;"Alugada";1;"Pagamento de débitos";"B";13000;10.37;"0";0.21;"0";8
34;135000;"Hipotecada";18;"Educativo";"A";8000;9.32;"0";0.06;"0";6
26;39996;"Alugada";10;"Médico";"C";15000;13.06;"1";0.38;"1";3
23;66300;"Alugada";7;"Médico";"D";9800;15.7;"1";0.13;"1";2
26;55000;"-";10;"Empreendimento";"A";5975;14.46;"1";0.13;"";4
26;40000;"Alugada";2;"Médico";"A";12000;7.88;"0";0.3;"0";2
24;77350;"Hipotecada";2;"Médico";"D";25000;15.7;"1";0.27;"1";3
21;25000;"Alugada";5;"Empreendimento";"A";5600;7.29;"0";0.22;"0";2
26;70000;"Alugada";3;"Pessoal";"A";6000;8.49;"0";0.09;"0";4
32;85000;"Hipotecada";3;"Empreendimento";"E";8000;18.79;"0";0.09;"1";5
40;13273;"Alugada";3;"Pagamento de débitos";"B";3850;9.99;"1";0.29;"0";12
25;62400;"Alugada";7;"Empreendimento";"B";20000;11.48;"1";0.32;"0";2
38;60000;"Própria";2;"Empreendimento";"D";6000;14.96;"0";0.1;"1";14
26;40000;"Alugada";0;"Empreendimento";"C";1800;13.23;"0";0.04;"1";3
27;52656;"-";0;"Empreendimento";"B";10000;10.36;"0";0.14;"0";2
31;15456;"Hipotecada";1;"Pessoal";"A";4000;8.9;"1";0.26;"0";5
23;58000;"Alugada";4;"Educativo";"C";1200;15.23;"0";0.02;"0";4
22;60000;"Hipotecada";6;"Educativo";"A";11200;5.79;"0";0.19;"0";4
22;45000;"Alugada";1;"Pagamento de débitos";"C";8000;12.84;"0";0.18;"1";3
22;35000;"Alugada";4;"Pessoal";"C";5000;13.23;"0";0.14;"0";2
25;46500;"Alugada";5;"Educativo";"A";9500;6.76;"0";0.2;"0";3
24;42000;"Hipotecada";0;"Médico";"A";19000;6.99;"1";0.45;"0";3
26;21600;"Alugada";3;"Médico";"B";6000;10.59;"0";0.28;"0";4
23;75000;"Própria";7;"Educativo";"B";15000;11.14;"0";0.2;"0";4
26;70000;"Alugada";10;"Pessoal";"A";4075;5.42;"0";0.06;"0";3
30;48000;"Alugada";0;"Educativo";"A";6000;7.88;"0";0.13;"0";10
44;99996;"Hipotecada";4;"Empreendimento";"C";14400;12.23;"0";0.14;"1";16
22;46000;"Alugada";3;"Pessoal";"B";12000;11.71;"0";0.26;"0";4
25;38400;"Hipotecada";9;"Empreendimento";"B";12000;10.38;"0";0.31;"0";3
22;45000;"Hipotecada";6;"Educativo";"A";10000;7.88;"0";0.22;"0";4
24;45000;"Alugada";2;"Pagamento de débitos";"B";4700;10.96;"0";0.1;"0";2
27;44000;"Alugada";3;"Médico";"C";1200;15.23;"0";0.03;"0";5
26;54000;"Alugada";10;"Educativo";"B";5000;10.0;"0";0.09;"0";2
24;42000;"Hipotecada";5;"Educativo";"A";4900;6.03;"0";0.12;"0";4
33;123000;"Alugada";5;"Médico";"B";12000;11.83;"0";0.1;"0";7
26;42000;"Alugada";2;"Empreendimento";"C";0;10.99;"0";0.37;"";10
27;68700;"Própria";0;"Pessoal";"A";10000;6.92;"0";0.15;"0";6
28;35004;"Própria";7;"Educativo";"B";4000;11.49;"0";0.11;"0";10
36;200000;"Hipotecada";8;"Médico";"A";14000;7.49;"0";0.07;"0";15
28;60000;"Hipotecada";6;"Educativo";"B";15000;11.99;"0";0.25;"0";5
24;38000;"Própria";0;"Empreendimento";"C";8500;13.11;"0";0.22;"0";2
26;30000;"Hipotecada";0;"Empreendimento";"A";3500;8.0;"0";0.12;"0";4
25;100000;"Hipotecada";2;"Empreendimento";"C";16000;14.79;"0";0.16;"1";2
42;55000;"Hipotecada";1;"Empreendimento";"B";0;7.51;"";0.03;"0";2
23;38000;"Alugada";1;"Médico";"A";7300;0.0;"0";0.19;"0";2
38;23868;"Hipotecada";0;"Melhora do lar";"B";7750;12.53;"1";0.32;"0";14
24;84200;"Alugada";8;"Médico";"C";24500;13.85;"0";0.29;"0";4
27;31200;"Própria";0;"Educativo";"B";6000;11.71;"0";0.19;"0";6
30;45000;"Hipotecada";6;"Melhora do lar";"A";7500;7.9;"0";0.17;"0";5
29;120000;"Hipotecada";10;"Melhora do lar";"A";4700;7.14;"0";0.04;"0";9
28;47831;"Alugada";8;"Pagamento de débitos";"C";16000;13.85;"1";0.33;"0";7
22;83000;"Hipotecada";6;"Pagamento de débitos";"B";5500;11.99;"0";0.07;"0";4
0;0;"Hipotecada";4;"Pagamento de débitos";"A";3000;11.49;"0";0.1;"0";3
51;60000;"Alugada";6;"Pagamento de débitos";"A";8500;5.79;"0";0.14;"0";18
26;113000;"Hipotecada";0;"Pessoal";"A";8000;5.42;"0";0.16;"";4
24;45996;"Alugada";2;"Empreendimento";"C";10800;13.16;"0";0.23;"0";4
24;53000;"Hipotecada";0;"Melhora do lar";"D";7200;14.42;"0";0.14;"0";3
21;32000;"Alugada";1;"Empreendimento";"A";2500;7.4;"0";0.08;"0";3
29;26568;"Alugada";2;"Melhora do lar";"D";4000;16.0;"1";0.15;"0";8
33;24947;"Alugada";3;"Melhora do lar";"B";6625;12.69;"1";0.27;"0";9
23;65000;"Hipotecada";0;"Educativo";"C";8500;15.23;"0";0.13;"1";3
22;51996;"Alugada";4;"Pessoal";"B";3500;9.62;"0";0.07;"0";2
22;120000;"Hipotecada";3;"Médico";"C";5000;14.79;"0";0.04;"0";2
23;46932;"Própria";0;"Educativo";"A";7000;5.79;"0";0.15;"0";4
28;82800;"Hipotecada";10;"Empreendimento";"B";18000;0.0;"0";0.22;"0";7
26;50000;"Própria";4;"Melhora do lar";"C";10000;13.47;"0";0.2;"1";2
26;16120;"Alugada";2;"Pessoal";"B";5000;11.58;"1";0.31;"0";3
36;70000;"Alugada";4;"Empreendimento";"A";6000;7.29;"0";0.09;"0";15
37;50400;"Alugada";9;"Empreendimento";"A";1800;8.9;"0";0.04;"0";11
26;112000;"Alugada";1;"Educativo";"C";12000;13.49;"0";0.11;"1";4
28;32000;"Alugada";2;"Médico";"C";7750;14.22;"0";0.24;"1";5
26;46800;"Hipotecada";0;"Melhora do lar";"D";6000;14.91;"0";0.13;"0";2
26;34515;"-";11;"Pagamento de débitos";"A";6000;12.84;"0";0.17;"0";7
29;19200;"Alugada";4;"Pagamento de débitos";"B";4000;10.37;"1";0.21;"0";6
26;64000;"Hipotecada";9;"Pagamento de débitos";"D";8000;12.17;"1";0.13;"0";4
28;55000;"Alugada";3;"Melhora do lar";"E";15000;17.06;"0";0.27;"1";5
23;65000;"Hipotecada";7;"Educativo";"A";10000;7.49;"0";0.15;"0";2
24;30500;"Alugada";2;"Educativo";"F";6800;21.74;"1";0.22;"1";3
35;60000;"Alugada";3;"Melhora do lar";"A";8000;5.79;"0";0.13;"0";10
23;28000;"Alugada";5;"Pessoal";"B";6000;9.63;"0";0.21;"0";4
23;48000;"Alugada";6;"Empreendimento";"A";4800;7.9;"0";0.1;"0";3
31;8000;"Alugada";0;"Educativo";"A";4000;0.0;"1";0.5;"0";7
25;140000;"Hipotecada";2;"Educativo";"A";4800;7.88;"0";0.03;"0";4
50;120000;"Hipotecada";0;"Empreendimento";"D";5575;15.2;"0";0.05;"0";17
33;85000;"Alugada";0;"Pessoal";"B";10000;0.0;"0";0.12;"0";5
24;42000;"Hipotecada";0;"Melhora do lar";"A";2400;11.83;"0";0.05;"";2
29;60000;"Hipotecada";4;"Educativo";"A";5000;7.66;"0";0.08;"0";10
27;44400;"Alugada";7;"Empreendimento";"B";7000;10.0;"0";0.16;"0";6
23;38000;"Alugada";5;"Empreendimento";"B";4400;11.71;"0";0.12;"0";2
45;74600;"Alugada";2;"Médico";"C";1500;13.61;"0";0.02;"0";13
29;75000;"Própria";3;"Melhora do lar";"A";12000;7.51;"0";0.16;"0";5
22;43200;"Alugada";6;"Educativo";"B";5000;12.69;"0";0.12;"0";2
24;35400;"Alugada";8;"Empreendimento";"A";0;12.69;"0";0.28;"0";3
35;54000;"Alugada";0;"Pessoal";"A";10000;5.42;"0";0.19;"0";10
36;828000;"Hipotecada";3;"Médico";"B";4200;0.0;"0";0.01;"0";13
29;78000;"Hipotecada";13;"Empreendimento";"C";10000;12.73;"0";0.13;"0";7
23;122004;"Hipotecada";7;"Educativo";"B";11200;10.99;"0";0.09;"0";3
22;57000;"Hipotecada";1;"Empreendimento";"A";1800;9.88;"";0.02;"";21
26;19200;"Outros";0;"Pessoal";"C";7500;11.97;"1";0.39;"1";2
48;39915;"Alugada";15;"Empreendimento";"A";20000;7.49;"1";0.5;"0";12
31;47700;"Alugada";2;"Médico";"B";12000;11.99;"0";0.25;"0";5
23;46000;"Alugada";1;"Educativo";"A";7000;7.4;"0";0.15;"0";4
29;44000;"Alugada";14;"Educativo";"B";16000;0.0;"1";0.36;"0";8
35;106369;"Hipotecada";2;"Empreendimento";"A";8325;6.99;"0";0.08;"0";10
36;88000;"Alugada";4;"Médico";"B";3200;10.99;"0";0.04;"0";13
24;75000;"Hipotecada";4;"Empreendimento";"B";16000;12.42;"0";0.21;"0";2
64;87000;"Hipotecada";12;"Pessoal";"A";15000;7.51;"0";0.17;"0";27
21;28800;"Alugada";1;"Educativo";"B";9600;10.37;"1";0.33;"0";3
23;29772;"Alugada";3;"Pessoal";"D";10000;13.49;"0";0.17;"";12
23;76000;"Alugada";3;"Médico";"C";13000;0.0;"0";0.17;"1";2
23;94200;"Hipotecada";6;"Educativo";"A";18000;6.54;"0";0.19;"0";3
25;70000;"Hipotecada";9;"Empreendimento";"B";20000;10.59;"0";0.29;"0";2
22;34650;"Alugada";3;"Educativo";"A";12400;0.0;"1";0.36;"0";4
33;30000;"Alugada";0;"Pagamento de débitos";"A";6500;8.49;"0";0.22;"0";10
30;63600;"Alugada";7;"Pessoal";"B";5000;10.39;"1";0.08;"0";8
24;47000;"Hipotecada";3;"Médico";"B";12000;12.21;"0";0.26;"0";3
27;48000;"Alugada";2;"Melhora do lar";"A";4000;6.03;"1";0.08;"0";6
33;34500;"Própria";0;"Pessoal";"B";10000;9.63;"0";0.29;"0";7
22;14000;"Alugada";2;"Pessoal";"D";4750;14.61;"1";0.34;"0";4
39;48000;"Hipotecada";0;"Médico";"A";3000;5.42;"0";0.06;"0";16
32;70000;"Alugada";2;"Pagamento de débitos";"B";3000;11.11;"1";0.04;"0";6
33;28200;"Alugada";2;"Educativo";"C";9000;0.0;"1";0.32;"0";8
28;72000;"Hipotecada";12;"Empreendimento";"E";16000;15.95;"0";0.22;"0";5
24;46000;"Alugada";8;"Pagamento de débitos";"A";5700;7.66;"0";0.12;"0";3
21;36000;"Própria";5;"Educativo";"C";8800;13.85;"0";0.24;"0";2
22;30000;"Alugada";1;"Pessoal";"B";9375;11.71;"1";0.31;"0";2
27;35000;"Alugada";11;"Médico";"D";12500;15.65;"1";0.36;"1";8
35;37000;"Alugada";5;"Médico";"C";17000;13.49;"1";0.46;"1";10
32;130000;"Hipotecada";3;"Pagamento de débitos";"B";5000;0.0;"1";0.04;"0";9
23;55008;"Própria";5;"Médico";"C";10500;13.16;"0";0.19;"1";4
28;45136;"Hipotecada";13;"Educativo";"B";10175;12.69;"0";0.23;"0";9
24;40000;"Alugada";1;"Educativo";"C";3900;12.23;"0";0.1;"1";3
26;35000;"Alugada";2;"Educativo";"A";16000;6.03;"1";0.46;"0";4
42;55308;"Própria";8;"Empreendimento";"B";2000;11.49;"0";0.04;"0";15
24;85000;"Alugada";0;"Médico";"C";15000;13.11;"0";0.18;"0";3
21;62000;"Hipotecada";2;"Pessoal";"A";6000;7.51;"0";0.1;"0";4
34;948000;"Hipotecada";18;"Pessoal";"B";2000;9.99;"0";0.0;"0";7
24;141000;"Própria";8;"Educativo";"A";10000;7.49;"0";0.07;"0";2
27;70000;"Alugada";0;"Médico";"B";12000;10.65;"0";0.17;"0";8
26;180000;"Própria";2;"Pessoal";"B";25000;10.99;"0";0.14;"0";4
37;27000;"Alugada";0;"Médico";"B";1800;11.36;"0";0.07;"0";11
31;37000;"Hipotecada";12;"Pagamento de débitos";"C";22000;12.73;"0";0.59;"1";7
28;57360;"Hipotecada";3;"Pessoal";"B";23000;0.0;"0";0.4;"0";8
23;115000;"Própria";7;"Educativo";"C";5000;14.27;"0";0.04;"0";4
33;68000;"Hipotecada";9;"Educativo";"B";2100;12.53;"0";0.03;"0";9
22;44664;"Alugada";5;"Médico";"C";1200;12.68;"0";0.03;"1";3
36;24000;"Própria";5;"Empreendimento";"C";4000;14.72;"0";0.17;"1";12
37;47908;"Alugada";3;"Empreendimento";"A";10950;5.99;"0";0.23;"0";13
37;30480;"Própria";1;"Médico";"B";1200;11.99;"0";0.04;"0";15
26;105000;"Hipotecada";1;"Empreendimento";"B";20000;0.0;"0";0.19;"0";4
22;24996;"-";2;"Pessoal";"B";10000;17.04;"";0.08;"0";5
25;77078;"Hipotecada";1;"Pagamento de débitos";"B";3425;12.18;"0";0.04;"0";2
30;225000;"Alugada";2;"Médico";"B";25000;12.42;"0";0.11;"0";10
26;92795;"Hipotecada";10;"Médico";"B";19000;10.37;"0";0.2;"0";4
25;170000;"Hipotecada";0;"Educativo";"A";3850;6.17;"0";0.02;"0";4
22;33300;"Alugada";0;"Médico";"B";13250;0.0;"1";0.4;"0";3
24;36000;"Alugada";7;"Pagamento de débitos";"A";13000;7.29;"1";0.36;"0";3
26;31000;"Alugada";6;"Educativo";"A";7000;0.0;"0";0.23;"0";2
23;62000;"Alugada";2;"Médico";"A";4200;5.42;"0";0.07;"0";3
31;179000;"Hipotecada";13;"Médico";"C";11200;14.27;"0";0.06;"0";5
23;25000;"Alugada";4;"Pagamento de débitos";"B";6475;9.91;"0";0.26;"0";3
24;136000;"Hipotecada";9;"Pagamento de débitos";"F";25000;19.13;"1";0.18;"0";3
27;55200;"Própria";4;"Pessoal";"B";4000;0.0;"0";0.07;"0";10
24;53004;"Hipotecada";6;"Pagamento de débitos";"B";21000;10.65;"0";0.4;"0";3
28;39500;"Hipotecada";11;"Educativo";"A";11000;7.14;"0";0.28;"0";8
21;102000;"Hipotecada";0;"Educativo";"D";18000;14.96;"0";0.18;"0";3
33;28800;"Alugada";5;"Médico";"B";4000;9.88;"0";0.14;"0";5
27;33000;"Hipotecada";6;"Empreendimento";"A";12000;7.51;"0";0.36;"0";7
29;200000;"Alugada";14;"Pessoal";"B";16000;12.69;"0";0.08;"0";7
38;40000;"Alugada";19;"Empreendimento";"B";12000;10.59;"0";0.3;"0";11
23;34000;"Própria";7;"Educativo";"A";10950;7.29;"0";0.32;"0";2
21;30028;"Alugada";5;"Médico";"B";7500;10.75;"0";0.25;"0";4
24;35000;"Alugada";3;"Empreendimento";"C";8400;12.87;"0";0.24;"1";4
27;50600;"Alugada";9;"Empreendimento";"B";12000;9.91;"0";0.24;"0";7
23;11820;"Alugada";0;"Pagamento de débitos";"C";1000;14.65;"0";0.08;"0";3
37;145000;"Hipotecada";0;"Pagamento de débitos";"B";21000;11.99;"0";0.14;"0";15
29;39000;"Hipotecada";6;"Médico";"A";7100;8.32;"0";0.18;"0";5
22;60000;"Outros";6;"Empreendimento";"D";8000;16.0;"0";0.13;"0";2
24;34068;"Alugada";2;"Educativo";"D";4500;14.84;"1";0.13;"0";3
25;60000;"Hipotecada";9;"Melhora do lar";"A";6500;5.79;"0";0.11;"0";4
31;38000;"Própria";1;"Pessoal";"D";13750;15.21;"0";0.36;"0";5
35;130000;"Alugada";17;"Educativo";"B";12000;10.75;"0";0.09;"0";6
26;55000;"Hipotecada";10;"Empreendimento";"C";2800;13.49;"0";0.05;"0";2
22;39000;"Alugada";1;"Empreendimento";"D";7500;0.0;"1";0.19;"1";4
22;24000;"Alugada";3;"Educativo";"C";6400;0.0;"0";0.27;"1";3
31;36000;"Alugada";3;"Pessoal";"B";10000;10.65;"0";0.28;"0";5
29;25000;"Alugada";4;"Educativo";"B";11325;0.0;"1";0.45;"0";5
29;45000;"Própria";0;"Médico";"D";10000;17.58;"0";0.22;"1";6
24;58650;"Alugada";6;"Médico";"D";6300;14.91;"1";0.09;"1";2
22;65004;"Hipotecada";6;"Médico";"A";5500;6.03;"0";0.08;"0";2
35;37000;"Alugada";5;"Pagamento de débitos";"A";14000;7.88;"1";0.38;"0";8
25;70550;"Alugada";6;"Médico";"E";10000;16.77;"1";0.12;"0";3
36;33600;"Alugada";3;"Educativo";"B";12000;11.36;"1";0.36;"0";13
46;60000;"Alugada";12;"Pagamento de débitos";"B";11000;9.91;"0";0.18;"0";13
34;45600;"Alugada";6;"Pagamento de débitos";"B";15000;11.48;"1";0.33;"0";9
23;40992;"Alugada";7;"Educativo";"B";5000;10.99;"0";0.12;"0";2
45;52000;"Hipotecada";11;"Educativo";"A";14000;0.0;"0";0.27;"0";16
23;62000;"Hipotecada";1;"Médico";"A";10000;7.9;"0";0.16;"0";3
24;67430;"Hipotecada";8;"Médico";"";13000;13.11;"0";0.2;"";10
22;63500;"Hipotecada";5;"Educativo";"B";7200;0.0;"0";0.11;"0";3
24;53000;"Hipotecada";1;"-";"D";10000;0.0;"1";0.34;"";16
27;23004;"Alugada";6;"Educativo";"F";3000;17.8;"0";0.13;"1";10
25;99600;"Hipotecada";1;"Melhora do lar";"B";12800;12.42;"0";0.13;"0";4
0;42000;"Hipotecada";0;"Médico";"A";12000;10.37;"0";0.29;"0";11
26;52000;"Hipotecada";10;"Pessoal";"A";3000;9.63;"0";0.06;"0";3
31;73000;"Hipotecada";8;"Educativo";"A";6800;7.74;"0";0.09;"0";8
23;49000;"Alugada";1;"Pagamento de débitos";"F";2500;0.0;"1";0.05;"0";2
56;70000;"Hipotecada";17;"Pessoal";"A";2500;5.99;"0";0.04;"0";23
23;46551;"-";7;"Empreendimento";"";15000;11.99;"0";0.28;"0";2
24;100000;"Alugada";5;"Melhora do lar";"A";12000;7.9;"0";0.12;"0";2
24;52000;"Hipotecada";0;"Educativo";"C";1200;13.98;"0";0.02;"1";2
21;32000;"Alugada";2;"Pagamento de débitos";"D";8400;16.77;"1";0.26;"1";4
28;60000;"Hipotecada";6;"Pagamento de débitos";"B";15000;11.99;"0";0.25;"0";6
24;56000;"Alugada";2;"Educativo";"C";18000;13.48;"1";0.32;"0";3
25;31200;"Alugada";7;"Médico";"A";3500;6.92;"0";0.11;"0";3
22;48000;"Hipotecada";0;"Pessoal";"B";2800;12.53;"0";0.06;"0";2
38;65000;"Própria";3;"Pessoal";"B";8000;10.62;"0";0.12;"0";14
29;135000;"Hipotecada";0;"Educativo";"A";20000;12.29;"";0.0;"0";9
35;36000;"Alugada";1;"Educativo";"A";3000;5.42;"0";0.08;"0";5
23;73000;"Alugada";1;"Pessoal";"C";14000;13.11;"0";0.19;"0";2
23;65074;"Alugada";0;"Educativo";"D";6000;14.42;"1";0.09;"1";3
26;0;"Hipotecada";10;"Pessoal";"A";8000;5.99;"0";0.16;"";7
27;50100;"Alugada";11;"Empreendimento";"A";6600;8.0;"0";0.13;"0";7
21;45000;"Alugada";0;"Educativo";"C";12000;11.97;"0";0.27;"0";3
28;38000;"Hipotecada";5;"Empreendimento";"A";8400;7.51;"0";0.22;"0";7
23;50000;"Alugada";0;"Educativo";"A";4900;8.49;"0";0.1;"0";3
24;33996;"Alugada";1;"Empreendimento";"C";7000;13.16;"1";0.21;"0";4
23;34000;"Alugada";5;"Pagamento de débitos";"C";12000;12.84;"1";0.35;"0";4
29;130000;"Hipotecada";7;"Pagamento de débitos";"C";18000;13.22;"0";0.14;"1";8
35;93000;"Alugada";4;"Pessoal";"C";6000;14.27;"0";0.06;"1";9
31;36000;"Alugada";12;"Empreendimento";"B";1450;0.0;"0";0.04;"0";7
23;60000;"Alugada";0;"Pagamento de débitos";"B";15000;11.11;"0";0.25;"0";2
30;144000;"Hipotecada";2;"Empreendimento";"A";6000;6.91;"0";0.04;"0";6
26;71000;"Alugada";0;"Médico";"B";11600;10.99;"0";0.16;"0";2
39;75000;"Alugada";0;"Educativo";"B";14400;12.53;"0";0.19;"0";11
27;34000;"Alugada";7;"Médico";"C";7000;15.96;"0";0.21;"1";10
42;22000;"Alugada";0;"Pagamento de débitos";"A";1000;7.29;"0";0.05;"0";13
29;27048;"Alugada";5;"Pagamento de débitos";"B";3500;11.99;"0";0.13;"0";7
23;60000;"Alugada";4;"Empreendimento";"B";15000;11.83;"0";0.25;"0";3
47;52000;"Hipotecada";4;"Pagamento de débitos";"A";12000;7.29;"0";0.23;"0";13
35;83004;"Hipotecada";6;"Melhora do lar";"A";15000;0.0;"0";0.18;"0";7
29;70000;"Alugada";0;"Pessoal";"B";4000;10.99;"0";0.06;"0";5
27;106000;"Hipotecada";11;"Educativo";"B";4000;11.71;"0";0.04;"0";8
26;85000;"Hipotecada";10;"Melhora do lar";"B";11000;11.99;"0";0.13;"0";4
27;115000;"Hipotecada";2;"Médico";"A";1000;5.99;"0";0.01;"0";8
37;63000;"Alugada";1;"Pagamento de débitos";"C";3200;0.0;"0";0.05;"0";11
23;38000;"Alugada";7;"Pessoal";"B";12000;11.71;"1";0.32;"0";4
22;55000;"Hipotecada";7;"Médico";"B";13500;9.67;"0";0.25;"0";4
22;33600;"Hipotecada";6;"Empreendimento";"A";5000;7.14;"0";0.15;"0";3
36;50000;"Hipotecada";2;"Médico";"C";16000;13.48;"0";0.32;"0";15
28;29004;"Alugada";0;"Pessoal";"E";4000;16.45;"1";0.14;"0";10
25;60000;"Alugada";3;"Médico";"B";8000;11.86;"0";0.13;"0";4
32;140000;"Hipotecada";0;"Melhora do lar";"A";18000;6.17;"0";0.13;"0";5
33;43000;"Hipotecada";4;"Melhora do lar";"C";10000;13.35;"0";0.23;"1";10
22;65000;"Alugada";4;"Educativo";"D";34000;17.58;"1";0.52;"0";4
25;40000;"Alugada";6;"Médico";"B";10000;10.0;"0";0.25;"0";4
34;93000;"Alugada";11;"Melhora do lar";"C";11000;12.53;"0";0.12;"1";10
26;75000;"Alugada";4;"Melhora do lar";"A";10000;6.17;"0";0.13;"0";4
22;85000;"Hipotecada";6;"Educativo";"A";10000;0.0;"0";0.12;"0";2
28;60000;"Alugada";3;"Educativo";"B";3600;9.63;"0";0.06;"0";5
24;53000;"Própria";3;"Melhora do lar";"A";9800;7.51;"0";0.18;"0";4
25;54000;"Alugada";8;"Pagamento de débitos";"C";19000;0.0;"1";0.35;"1";2
23;56000;"Alugada";7;"Empreendimento";"C";4000;15.23;"0";0.07;"1";4
58;68000;"Hipotecada";1;"Pessoal";"B";8000;10.99;"0";0.12;"0";29
23;69996;"Alugada";7;"Empreendimento";"C";5600;13.11;"0";0.08;"1";2
27;26400;"Alugada";2;"Médico";"A";2000;6.54;"0";0.08;"0";10
31;26988;"Alugada";0;"Empreendimento";"A";5800;6.62;"0";0.21;"0";9
31;30000;"Alugada";4;"Pagamento de débitos";"D";10000;14.42;"1";0.33;"0";9
22;30000;"Hipotecada";5;"Médico";"C";3000;14.79;"0";0.1;"1";3
27;85000;"Hipotecada";11;"Educativo";"A";12000;6.62;"0";0.14;"0";10
27;150000;"Hipotecada";1;"Empreendimento";"B";12000;11.89;"0";0.08;"0";5
23;81000;"Alugada";7;"Médico";"C";18000;13.98;"0";0.22;"0";2
24;63554;"Hipotecada";0;"Pagamento de débitos";"A";2500;7.51;"0";0.04;"0";2
31;72000;"Alugada";6;"Pessoal";"B";21000;11.99;"1";0.29;"0";6
23;168000;"Hipotecada";6;"Pessoal";"B";15750;10.75;"0";0.09;"0";2
27;25000;"Alugada";1;"Educativo";"A";5600;7.9;"0";0.22;"0";8
31;52000;"Hipotecada";15;"Pessoal";"B";15200;12.21;"0";0.29;"0";8
25;72000;"Hipotecada";0;"Melhora do lar";"A";2000;7.66;"0";0.03;"0";4
24;90000;"Alugada";2;"Educativo";"B";11000;11.14;"0";0.12;"0";3
25;70000;"Alugada";0;"Educativo";"B";12000;11.99;"0";0.17;"0";2
26;80500;"Hipotecada";3;"Empreendimento";"D";24000;17.58;"0";0.3;"1";3
36;84996;"Alugada";2;"Educativo";"B";25000;11.86;"0";0.29;"0";11
22;35000;"Alugada";0;"Empreendimento";"C";2000;12.99;"0";0.06;"1";2
23;75000;"Alugada";3;"Pessoal";"E";23575;14.5;"1";0.31;"0";4
24;75000;"Alugada";0;"Educativo";"A";12000;6.62;"0";0.16;"0";3
29;150000;"Alugada";9;"Melhora do lar";"E";15000;16.32;"0";0.1;"1";5
28;51000;"Alugada";3;"Melhora do lar";"A";10000;6.92;"0";0.2;"0";8
34;65200;"Hipotecada";13;"Empreendimento";"A";8000;6.92;"0";0.12;"0";7
22;42000;"Alugada";0;"Pessoal";"C";0;15.23;"0";0.11;"1";3
22;27000;"Alugada";0;"Educativo";"A";15000;0.0;"0";0.18;"1";8
28;27600;"Própria";2;"Melhora do lar";"A";6000;8.9;"0";0.22;"0";8
30;21996;"Alugada";4;"Médico";"B";7500;10.37;"1";0.34;"0";9
48;228000;"Hipotecada";0;"Melhora do lar";"D";25000;15.31;"1";0.11;"0";13
42;55000;"Hipotecada";1;"Empreendimento";"B";16500;12.69;"0";0.3;"0";11
22;60000;"Alugada";2;"-";"C";0;15.62;"0";0.05;"1";13
26;95000;"Própria";5;"Educativo";"A";8000;0.0;"0";0.08;"0";2
25;31200;"Alugada";4;"Médico";"A";4200;8.9;"0";0.13;"0";3
27;60000;"-";7;"Médico";"B";10000;10.65;"0";0.0;"0";10
24;70000;"Alugada";1;"Melhora do lar";"B";18000;9.88;"0";0.26;"0";2
23;39520;"Alugada";8;"Pessoal";"A";11000;5.42;"0";0.28;"0";2
29;103000;"Alugada";0;"Pessoal";"D";7500;16.77;"1";0.07;"1";7
22;44052;"-";0;"Pagamento de débitos";"D";5650;7.66;"0";0.09;"0";2
33;135000;"Própria";0;"Pessoal";"A";6275;6.91;"0";0.05;"0";7
31;29000;"Hipotecada";5;"Pessoal";"C";1500;12.29;"0";0.05;"0";6
23;27000;"Alugada";2;"Médico";"E";5000;16.77;"1";0.19;"1";2
23;50000;"Alugada";7;"Educativo";"B";4800;10.37;"0";0.1;"0";3
22;49200;"Hipotecada";0;"Pagamento de débitos";"A";21000;7.51;"0";0.43;"0";4
24;63000;"Hipotecada";8;"Pagamento de débitos";"B";7000;0.0;"0";0.11;"0";3
26;0;"Hipotecada";6;"Pessoal";"A";10000;0.0;"0";0.18;"0";3
25;60000;"Alugada";9;"Empreendimento";"B";10000;9.91;"0";0.17;"0";3
24;120000;"Hipotecada";0;"Empreendimento";"B";15200;12.21;"0";0.13;"0";2
24;97908;"Alugada";8;"Melhora do lar";"D";25000;12.61;"1";0.26;"1";2
24;46180;"Alugada";1;"Empreendimento";"C";2500;13.98;"1";0.05;"1";3
30;250000;"Própria";8;"Médico";"D";15000;15.99;"0";0.06;"1";8
26;50000;"Hipotecada";3;"Pagamento de débitos";"A";8000;6.62;"0";0.16;"0";4
24;69000;"Alugada";2;"Pagamento de débitos";"B";16000;11.89;"1";0.23;"0";4
23;23000;"Alugada";3;"Educativo";"C";12700;14.27;"1";0.55;"1";4
